trip_id,start_time,end_time,headway_secs
21N-GLOBAUX-00-I_1_3,24:03:30,24:38:00,690
21N-GLOBAUX-00-I_1_3,05:30:00,07:25:30,630
21N-GLOBAUX-00-I_1_3,07:25:30,08:40:10,560
21N-GLOBAUX-00-I_1_3,08:40:10,12:19:00,505
21N-GLOBAUX-00-I_1_2,11:37:00,14:18:00,460
21N-GLOBAUX-00-I_1_2,14:18:00,18:23:00,420
21N-GLOBAUX-00-I_1_2,18:23:00,21:36:35,505
21N-GLOBAUX-00-I_1_2,21:36:35,21:45:50,555
21N-GLOBAUX-00-I_1_2,21:45:50,23:00:30,560
21N-GLOBAUX-00-I_1_2,23:00:30,24:35:00,630
21N-GLOBAUX-00-I_1_2,05:30:00,08:07:30,630
21N-GLOBAUX-00-I_1_2,08:07:30,09:22:10,560
21N-GLOBAUX-00-I_1_2,09:22:10,09:30:45,515
21N-GLOBAUX-00-I_1_2,09:30:45,11:37:00,505
21N-GLOBAUX-00-I_2_1,11:20:48,11:29:26,518
21N-GLOBAUX-00-I_2_1,11:29:26,11:55:11,515
21N-GLOBAUX-00-I_2_1,11:55:11,12:03:11,480
21N-GLOBAUX-00-I_2_1,12:03:11,12:19:01,475
21N-GLOBAUX-00-I_2_1,12:19:01,12:26:57,476
21N-GLOBAUX-00-I_2_1,12:26:57,12:42:47,475
21N-GLOBAUX-00-I_2_1,12:42:47,14:04:47,410
21N-GLOBAUX-00-I_2_1,14:04:47,14:11:38,411
21N-GLOBAUX-00-I_2_1,14:11:38,15:33:38,410
21N-GLOBAUX-00-I_2_1,15:33:38,15:40:25,407
21N-GLOBAUX-00-I_2_1,15:40:25,16:00:55,410
21N-GLOBAUX-00-I_2_1,16:00:55,16:08:10,435
21N-GLOBAUX-00-I_2_1,16:08:10,17:36:10,440
21N-GLOBAUX-00-I_2_1,17:36:10,17:51:10,450
21N-GLOBAUX-00-I_2_1,17:51:10,18:46:00,470
21N-GLOBAUX-00-I_2_1,18:46:00,18:53:49,469
21N-GLOBAUX-00-I_2_1,18:53:49,19:01:39,470
21N-GLOBAUX-00-I_2_1,19:01:39,19:09:28,469
21N-GLOBAUX-00-I_2_1,19:09:28,19:17:18,470
21N-GLOBAUX-00-I_2_1,19:17:18,19:25:08,470
21N-GLOBAUX-00-I_2_1,19:25:08,19:32:58,470
21N-GLOBAUX-00-I_2_1,19:32:58,19:40:46,468
21N-GLOBAUX-00-I_2_1,19:40:46,19:48:36,470
21N-GLOBAUX-00-I_2_1,19:48:36,19:56:48,492
21N-GLOBAUX-00-I_2_1,19:56:48,20:05:18,510
21N-GLOBAUX-00-I_2_1,20:05:18,20:13:47,509
21N-GLOBAUX-00-I_2_1,20:13:47,20:56:17,510
21N-GLOBAUX-00-I_2_1,20:56:17,21:04:57,520
21N-GLOBAUX-00-I_2_1,21:04:57,21:13:42,525
21N-GLOBAUX-00-I_2_1,21:13:42,21:31:22,530
21N-GLOBAUX-00-I_2_1,21:31:22,21:40:11,529
21N-GLOBAUX-00-I_2_1,21:40:11,21:49:01,530
21N-GLOBAUX-00-I_2_1,21:49:01,21:58:56,595
21N-GLOBAUX-00-I_2_1,21:58:56,22:28:56,600
21N-GLOBAUX-00-I_2_1,22:28:56,22:38:55,599
21N-GLOBAUX-00-I_2_1,22:38:55,22:58:55,600
21N-GLOBAUX-00-I_2_1,22:58:55,23:08:52,597
21N-GLOBAUX-00-I_2_1,23:08:52,23:18:52,600
21N-GLOBAUX-00-I_2_1,23:18:52,23:28:51,599
21N-GLOBAUX-00-I_2_1,23:28:51,23:48:51,600
21N-GLOBAUX-00-I_2_1,23:48:51,23:58:50,599
21N-GLOBAUX-00-I_2_1,23:58:50,24:38:50,600
21N-GLOBAUX-00-I_2_1,05:29:57,05:48:47,565
21N-GLOBAUX-00-I_2_1,05:48:47,07:50:07,560
21N-GLOBAUX-00-I_2_1,07:50:07,08:27:07,555
21N-GLOBAUX-00-I_2_1,08:27:07,08:45:17,545
21N-GLOBAUX-00-I_2_1,08:45:17,08:54:07,530
21N-GLOBAUX-00-I_2_1,08:54:07,09:29:07,525
21N-GLOBAUX-00-I_2_1,09:29:07,09:37:45,518
21N-GLOBAUX-00-I_2_1,09:37:45,09:46:20,515
21N-GLOBAUX-00-I_2_1,09:46:20,09:54:58,518
21N-GLOBAUX-00-I_2_1,09:54:58,11:20:48,515
21N-GLOBAUX-00-I_2_0,12:10:00,12:18:15,495
21N-GLOBAUX-00-I_2_0,12:18:15,13:53:15,475
21N-GLOBAUX-00-I_2_0,13:53:15,14:07:15,420
21N-GLOBAUX-00-I_2_0,14:07:15,17:18:35,410
21N-GLOBAUX-00-I_2_0,17:18:35,18:39:15,440
21N-GLOBAUX-00-I_2_0,18:39:15,20:13:15,470
21N-GLOBAUX-00-I_2_0,20:13:15,21:01:15,480
21N-GLOBAUX-00-I_2_0,21:01:15,21:18:15,510
21N-GLOBAUX-00-I_2_0,21:18:15,22:01:10,515
21N-GLOBAUX-00-I_2_0,22:01:10,22:10:10,540
21N-GLOBAUX-00-I_2_0,22:10:10,22:20:00,590
21N-GLOBAUX-00-I_2_0,22:20:00,24:30:00,600
21N-GLOBAUX-00-I_2_0,05:30:00,08:35:00,555
21N-GLOBAUX-00-I_2_0,08:35:00,08:44:00,540
21N-GLOBAUX-00-I_2_0,08:44:00,12:10:00,515
21N-GLOBAUX-00-I_4_0,24:40:00,24:48:30,510
21N-GLOBAUX-00-I_4_0,24:48:30,25:00:00,690
21N-GLOBAUX-00-I_4_0,05:30:00,24:40:00,600
21N-GLOBAUX-00-I_4_1,05:30:00,25:00:00,600
21N-GLOBAUX-00-I_5_3,19:20:15,19:30:00,585
21N-GLOBAUX-00-I_5_3,19:30:00,24:45:00,630
21N-GLOBAUX-00-I_5_3,05:30:00,08:49:30,630
21N-GLOBAUX-00-I_5_3,08:49:30,08:59:45,615
21N-GLOBAUX-00-I_5_3,08:59:45,19:20:15,510
21N-GLOBAUX-00-I_5_2,19:41:30,19:51:00,570
21N-GLOBAUX-00-I_5_2,19:51:00,24:45:00,630
21N-GLOBAUX-00-I_5_2,05:30:00,09:21:00,630
21N-GLOBAUX-00-I_5_2,09:21:00,19:41:30,510
21N-GLOBAUX-00-F1_1_3,23:21:00,24:55:30,630
21N-GLOBAUX-00-F1_1_3,24:55:30,25:08:00,750
21N-GLOBAUX-00-F1_1_3,05:30:00,06:18:00,720
21N-GLOBAUX-00-F1_1_3,06:18:00,23:21:00,620
21N-GLOBAUX-00-F1_1_2,24:53:55,25:05:00,665
21N-GLOBAUX-00-F1_1_2,05:30:00,06:06:00,720
21N-GLOBAUX-00-F1_1_2,06:06:00,06:17:30,690
21N-GLOBAUX-00-F1_1_2,06:17:30,06:28:15,645
21N-GLOBAUX-00-F1_1_2,06:28:15,24:53:55,620
21N-GLOBAUX-00-F1_2_1,14:30:08,15:29:08,590
21N-GLOBAUX-00-F1_2_1,15:29:08,25:08:50,600
21N-GLOBAUX-00-F1_2_1,05:29:57,14:30:08,600
21N-GLOBAUX-00-F1_2_0,12:56:40,15:30:00,575
21N-GLOBAUX-00-F1_2_0,15:30:00,25:00:00,600
21N-GLOBAUX-00-F1_2_0,05:30:00,09:40:00,600
21N-GLOBAUX-00-F1_2_0,09:40:00,12:56:40,590
21N-GLOBAUX-00-F1_4_0,25:10:00,25:18:30,510
21N-GLOBAUX-00-F1_4_0,25:18:30,25:30:00,690
21N-GLOBAUX-00-F1_4_0,05:30:00,25:10:00,600
21N-GLOBAUX-00-F1_4_1,05:30:00,25:30:00,600
21N-GLOBAUX-00-F1_5_3,23:30:00,25:15:00,630
21N-GLOBAUX-00-F1_5_3,05:30:00,23:30:00,600
21N-GLOBAUX-00-F1_5_2,23:30:25,23:40:40,615
21N-GLOBAUX-00-F1_5_2,23:40:40,23:51:00,620
21N-GLOBAUX-00-F1_5_2,23:51:00,25:15:00,630
21N-GLOBAUX-00-F1_5_2,05:30:00,05:40:15,615
21N-GLOBAUX-00-F1_5_2,05:40:15,05:50:25,610
21N-GLOBAUX-00-F1_5_2,05:50:25,23:30:25,600
21N-GLOBAUX-00-F2_1_3,11:43:30,11:49:35,365
21N-GLOBAUX-00-F2_1_3,11:49:35,17:26:50,355
21N-GLOBAUX-00-F2_1_3,17:26:50,17:32:55,365
21N-GLOBAUX-00-F2_1_3,17:32:55,17:40:50,475
21N-GLOBAUX-00-F2_1_3,17:40:50,20:25:50,495
21N-GLOBAUX-00-F2_1_3,20:25:50,20:34:25,515
21N-GLOBAUX-00-F2_1_3,20:34:25,22:37:25,615
21N-GLOBAUX-00-F2_1_3,22:37:25,22:48:00,635
21N-GLOBAUX-00-F2_1_3,22:48:00,24:38:00,660
21N-GLOBAUX-00-F2_1_3,05:30:00,05:51:00,630
21N-GLOBAUX-00-F2_1_3,05:51:00,08:04:15,615
21N-GLOBAUX-00-F2_1_3,08:04:15,09:59:45,495
21N-GLOBAUX-00-F2_1_3,09:59:45,11:43:30,415
21N-GLOBAUX-00-F2_1_2,11:43:30,17:32:35,355
21N-GLOBAUX-00-F2_1_2,17:32:35,21:07:05,495
21N-GLOBAUX-00-F2_1_2,21:07:05,21:15:25,500
21N-GLOBAUX-00-F2_1_2,21:15:25,22:16:55,615
21N-GLOBAUX-00-F2_1_2,22:16:55,22:27:55,660
21N-GLOBAUX-00-F2_1_2,22:27:55,23:57:15,670
21N-GLOBAUX-00-F2_1_2,23:57:15,24:09:30,735
21N-GLOBAUX-00-F2_1_2,24:09:30,24:35:00,765
21N-GLOBAUX-00-F2_1_2,05:30:00,05:51:00,630
21N-GLOBAUX-00-F2_1_2,05:51:00,08:04:15,615
21N-GLOBAUX-00-F2_1_2,08:04:15,09:59:45,495
21N-GLOBAUX-00-F2_1_2,09:59:45,11:43:30,415
21N-GLOBAUX-00-F2_2_1,11:25:16,11:32:16,420
21N-GLOBAUX-00-F2_2_1,11:32:16,19:32:48,395
21N-GLOBAUX-00-F2_2_1,19:32:48,19:40:46,480
21N-GLOBAUX-00-F2_2_1,19:40:46,23:19:22,525
21N-GLOBAUX-00-F2_2_1,23:19:22,23:28:51,570
21N-GLOBAUX-00-F2_2_1,23:28:51,24:38:50,600
21N-GLOBAUX-00-F2_2_1,05:29:57,06:19:57,600
21N-GLOBAUX-00-F2_2_1,06:19:57,06:29:42,585
21N-GLOBAUX-00-F2_2_1,06:29:42,07:55:12,570
21N-GLOBAUX-00-F2_2_1,07:55:12,08:04:12,540
21N-GLOBAUX-00-F2_2_1,08:04:12,09:03:42,510
21N-GLOBAUX-00-F2_2_1,09:03:42,09:11:57,495
21N-GLOBAUX-00-F2_2_1,09:11:57,11:25:16,470
21N-GLOBAUX-00-F2_2_0,10:02:25,11:38:50,445
21N-GLOBAUX-00-F2_2_0,11:38:50,11:52:20,405
21N-GLOBAUX-00-F2_2_0,11:52:20,20:06:05,395
21N-GLOBAUX-00-F2_2_0,20:06:05,22:07:25,520
21N-GLOBAUX-00-F2_2_0,22:07:25,23:10:25,540
21N-GLOBAUX-00-F2_2_0,23:10:25,23:20:00,575
21N-GLOBAUX-00-F2_2_0,23:20:00,24:30:00,600
21N-GLOBAUX-00-F2_2_0,05:30:00,06:30:00,600
21N-GLOBAUX-00-F2_2_0,06:30:00,08:04:10,565
21N-GLOBAUX-00-F2_2_0,08:04:10,08:13:20,550
21N-GLOBAUX-00-F2_2_0,08:13:20,08:21:50,510
21N-GLOBAUX-00-F2_2_0,08:21:50,09:54:25,505
21N-GLOBAUX-00-F2_2_0,09:54:25,10:02:25,480
21N-GLOBAUX-00-F2_4_0,24:40:00,24:48:30,510
21N-GLOBAUX-00-F2_4_0,24:48:30,25:00:00,690
21N-GLOBAUX-00-F2_4_0,05:30:00,24:40:00,600
21N-GLOBAUX-00-F2_4_1,05:30:00,25:00:00,600
21N-GLOBAUX-00-F2_5_3,19:20:15,19:30:00,585
21N-GLOBAUX-00-F2_5_3,19:30:00,24:45:00,630
21N-GLOBAUX-00-F2_5_3,05:30:00,08:49:30,630
21N-GLOBAUX-00-F2_5_3,08:49:30,08:59:45,615
21N-GLOBAUX-00-F2_5_3,08:59:45,19:20:15,510
21N-GLOBAUX-00-F2_5_2,19:41:30,19:51:00,570
21N-GLOBAUX-00-F2_5_2,19:51:00,24:45:00,630
21N-GLOBAUX-00-F2_5_2,05:30:00,09:21:00,630
21N-GLOBAUX-00-F2_5_2,09:21:00,19:41:30,510
21N-GLOBAUX-00-F3_1_3,23:21:00,24:55:30,630
21N-GLOBAUX-00-F3_1_3,24:55:30,25:08:00,750
21N-GLOBAUX-00-F3_1_3,05:30:00,06:18:00,720
21N-GLOBAUX-00-F3_1_3,06:18:00,23:21:00,620
21N-GLOBAUX-00-F3_1_2,24:53:55,25:05:00,665
21N-GLOBAUX-00-F3_1_2,05:30:00,06:06:00,720
21N-GLOBAUX-00-F3_1_2,06:06:00,06:17:30,690
21N-GLOBAUX-00-F3_1_2,06:17:30,06:28:15,645
21N-GLOBAUX-00-F3_1_2,06:28:15,24:53:55,620
21N-GLOBAUX-00-F3_2_1,14:30:08,15:29:08,590
21N-GLOBAUX-00-F3_2_1,15:29:08,25:08:50,600
21N-GLOBAUX-00-F3_2_1,05:29:57,14:30:08,600
21N-GLOBAUX-00-F3_2_0,12:56:40,15:30:00,575
